trace,total_requests,success_requests,error_requests,error_rate,duration_s,total_tokens,e2e_tokens_per_s,success_req_per_s,e2e_latency_p50_s,e2e_latency_p99_s,ttft_p50_s,ttft_p99_s,tpot_p50_s,tpot_p99_s,users_seen,jain_total_tokens,jain_output_tokens,jain_success_count,jain_eff_output_tput
/Users/bytedance/cuhk/aibrix/output/session_parquet_adversarial_00012_bucket500k/compare_run1/basic/vtc-basic.trace.jsonl,400,400,0,0.0,3.3085407499999997,435315.0,131573.11119713428,120.89922120499801,1.8480432919999998,2.9988703146699995,0.696433646,1.2483894422500001,0.0017039851825,0.002692091829531249,8,0.8878035190145801,0.6463842426012061,1.0,0.7971864046439233
