trace,total_requests,success_requests,error_requests,error_rate,duration_s,total_tokens,e2e_tokens_per_s,success_req_per_s,e2e_latency_p50_s,e2e_latency_p99_s,ttft_p50_s,ttft_p99_s,tpot_p50_s,tpot_p99_s,users_seen,jain_total_tokens,jain_output_tokens,jain_success_count,jain_eff_output_tput
/Users/bytedance/cuhk/aibrix/output/session_parquet_adversarial_00012_bucket20k/compare_run1/basic/vtc-basic.trace.jsonl,400,400,0,0.0,126.93747008400001,435315.0,3429.365653119865,3.151157808134215,42.257514791999995,123.93578501825,42.0225660835,123.63410811143,0.0013105083383443382,0.0017232200115625362,8,0.8878035190145801,0.6463842426012061,1.0,0.6574293033467032
