trace,total_requests,success_requests,error_requests,error_rate,duration_s,total_tokens,e2e_tokens_per_s,success_req_per_s,e2e_latency_p50_s,e2e_latency_p99_s,ttft_p50_s,ttft_p99_s,tpot_p50_s,tpot_p99_s,users_seen,jain_total_tokens,jain_output_tokens,jain_success_count,jain_eff_output_tput
/Users/bytedance/cuhk/aibrix/output/session_parquet_adversarial_00012_bucket50k/compare_run1/basic/vtc-basic.trace.jsonl,400,400,0,0.0,3.340263417,435315.0,130323.55405998808,119.75103459332949,1.835787209,3.0071145114999993,0.6880033744999999,1.25295054616,0.001702004713125,0.0028213913671874986,8,0.8878035190145801,0.6463842426012061,1.0,0.7979494892657744
